"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT14","WT16","WT18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-15","0.00","0.0","0.0",,"95","77",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-16","0.00","0.0","0.0",,"94","76",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-17","0.00","0.0","0.0",,"92","74",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-18","0.00","0.0","0.0",,"93","77",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-19","0.00","0.0","0.0",,"85","69",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-20","0.05","0.0","0.0",,"91","69",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-21","0.00","0.0","0.0",,"85","69",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-22","0.00","0.0","0.0",,"87","64",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-23","1.33","0.0","0.0",,"75","63",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-24","0.68","0.0","0.0",,"66","59",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-25","0.00","0.0","0.0",,"84","57",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-26","0.01","0.0","0.0",,"77","62",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-27","0.02","0.0","0.0",,"79","61",,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-28","0.00","0.0","0.0",,"86","65",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-29","0.11","0.0","0.0",,"78","66",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-06-30","0.00","0.0","0.0",,"78","62",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-01","0.00","0.0","0.0",,"87","67",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-02","0.01","0.0","0.0",,"75","59",,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-03","0.00","0.0","0.0",,"78","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-04","0.02","0.0","0.0",,"91","73",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-05","0.00","0.0","0.0",,"96","76",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-06","0.01","0.0","0.0",,"94","74",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-07","0.50","0.0","0.0",,"90","71",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-08","0.06","0.0","0.0",,"86","64",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-09","0.01","0.0","0.0",,"73","65",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-10","0.00","0.0","0.0",,"73","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-11","0.00","0.0","0.0",,"83","57",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-12","0.05","0.0","0.0",,"90","69",,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-13","0.00","0.0","0.0",,"74","64",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-14","0.00","0.0","0.0",,"84","65",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-15","0.00","0.0","0.0",,"79","65",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-16","0.00","0.0","0.0",,"83","65",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-17","0.01","0.0","0.0",,"84","68",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-18","0.00","0.0","0.0",,"87","65",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-19","0.51","0.0","0.0",,"86","67",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-20","0.29","0.0","0.0",,"91","70",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-21","0.26","0.0","0.0",,"83","67",,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-22","0.00","0.0","0.0",,"82","64",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-23","0.00","0.0","0.0",,"87","65",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-24","0.00","0.0","0.0",,"84","68",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-25","0.03","0.0","0.0",,"83","64",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-26","0.00","0.0","0.0",,"80","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-27","0.00","0.0","0.0",,"73","63",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-28","0.00","0.0","0.0",,"75","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-29","0.00","0.0","0.0",,"80","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-30","0.00","0.0","0.0",,"82","60",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-07-31","0.00","0.0","0.0",,"87","64",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-01","0.26","0.0","0.0",,"88","66",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-02","0.00","0.0","0.0",,"76","63",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-03","0.26","0.0","0.0",,"88","62",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-04","0.95","0.0","0.0",,"80","60",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-05","0.00","0.0","0.0",,"67","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-06","0.00","0.0","0.0",,"73","54",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-07","0.00","0.0","0.0",,"79","56",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-08","0.00","0.0","0.0",,"87","63",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-09","0.00","0.0","0.0",,"65","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-10","0.56","0.0","0.0",,"68","58",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-11","1.23","0.0","0.0",,"68","62",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-12","0.00","0.0","0.0",,"72","63",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-13","0.96","0.0","0.0",,"82","70",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-14","0.00","0.0","0.0",,"72","60",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-15","0.00","0.0","0.0",,"77","57",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-16","0.00","0.0","0.0",,"80","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-17","0.00","0.0","0.0",,"80","62",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-18","0.01","0.0","0.0",,"81","64",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-19","0.46","0.0","0.0",,"91","68",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-20","0.05","0.0","0.0",,"77","65",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-21","0.04","0.0","0.0",,"74","62",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-22","0.00","0.0","0.0",,"80","60",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-23","0.00","0.0","0.0",,"82","62",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-24","0.00","0.0","0.0",,"87","69",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-25","0.00","0.0","0.0",,"90","70",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-26","0.08","0.0","0.0",,"83","71",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-27","0.00","0.0","0.0",,"89","69",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-28","0.00","0.0","0.0",,"79","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-29","0.00","0.0","0.0",,"78","56",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-30","0.98","0.0","0.0",,"68","61",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-08-31","0.00","0.0","0.0",,"71","57",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-01","0.00","0.0","0.0",,"67","55",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-02","0.00","0.0","0.0",,"68","53",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-03","0.04","0.0","0.0",,"68","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-04","0.02","0.0","0.0",,"66","56",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-05","0.10","0.0","0.0",,"66","58",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-06","0.00","0.0","0.0",,"77","60",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-07","0.00","0.0","0.0",,"77","55",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-08","0.00","0.0","0.0",,"80","60",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-09","0.00","0.0","0.0",,"84","62",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-10","0.03","0.0","0.0",,"86","66",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-11","0.00","0.0","0.0",,"86","66",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-12","0.00","0.0","0.0",,"86","66",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-13","0.00","0.0","0.0",,"89","65",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-14","0.00","0.0","0.0",,"90","73",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-15","0.00","0.0","0.0",,"91","71",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-16","0.00","0.0","0.0",,"86","66",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-17","0.00","0.0","0.0",,"74","60",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-18","0.00","0.0","0.0",,"77","57",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-19","0.00","0.0","0.0",,"83","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-20","0.00","0.0","0.0",,"85","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-21","0.00","0.0","0.0",,"83","61",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-22","0.19","0.0","0.0",,"74","60",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-23","0.05","0.0","0.0",,"71","59",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-24","0.46","0.0","0.0",,"69","57",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-25","0.11","0.0","0.0",,"72","50",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-26","0.00","0.0","0.0",,"61","51",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-27","0.03","0.0","0.0",,"59","51",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-28","0.00","0.0","0.0",,"64","50",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-29","0.00","0.0","0.0",,"69","47",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-09-30","0.00","0.0","0.0",,"85","53",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-01","0.00","0.0","0.0",,"63","55",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-02","0.00","0.0","0.0",,"62","52",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-03","0.00","0.0","0.0",,"62","52",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-04","0.00","0.0","0.0",,"60","48",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-05","0.00","0.0","0.0",,"62","44",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-06","0.00","0.0","0.0",,"76","50",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-07","0.08","0.0","0.0",,"76","61",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-08","0.86","0.0","0.0",,"67","49",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-09","0.00","0.0","0.0",,"58","42",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-10","0.00","0.0","0.0",,"58","40",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-11","0.00","0.0","0.0",,"62","40",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-12","0.00","0.0","0.0",,"65","45",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-13","0.00","0.0","0.0",,"66","48",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-14","0.00","0.0","0.0",,"66","53",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-15","0.00","0.0","0.0",,"66","52",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-16","0.00","0.0","0.0",,"76","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-17","0.00","0.0","0.0",,"79","59",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-18","0.01","0.0","0.0",,"68","61",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-19","0.01","0.0","0.0",,"74","56",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-20","0.00","0.0","0.0",,"65","49",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-21","0.00","0.0","0.0",,"72","44",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-22","0.03","0.0","0.0",,"72","50",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-23","0.00","0.0","0.0",,"59","45",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-24","0.00","0.0","0.0",,"53","41",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-25","0.00","0.0","0.0",,"44","41",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-26","0.00","0.0","0.0",,"52","36",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-27","0.00","0.0","0.0",,"59","33",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-28","0.00","0.0","0.0",,"63","43",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-29","0.00","0.0","0.0",,"63","51",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-30","0.03","0.0","0.0",,"62","42",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-10-31","2.63","0.0","0.0",,"50","36",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-01","0.06","0.0","0.0",,"55","37",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-02","0.00","0.0","0.0",,"64","39",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-03","0.17","0.0","0.0",,"70","54",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-04","0.63","0.0","0.0",,"65","53",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-05","0.94","0.0","0.0",,"63","51",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-06","0.04","0.0","0.0",,"58","40",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-07","0.00","0.0","0.0",,"58","37",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-08","0.09","0.0","0.0",,"63","47",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-09","0.76","0.0","0.0",,"51","44",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-10","0.00","0.0","0.0",,"50","42",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-11","0.00","0.0","0.0",,"56","38",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-12","0.00","0.0","0.0",,"52","41",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-13","0.11","0.0","0.0",,"65","52",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-14","0.15","0.0","0.0",,"62","42",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-15","0.00","0.0","0.0",,"47","38",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-16","0.00","0.0","0.0",,"51","35",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-17","0.00","0.0","0.0",,"52","37",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-18","0.00","0.0","0.0",,"53","38",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-19","0.00","0.0","0.0",,"48","30",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-20","0.10","0.0","0.0",,"59","45",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-21","0.18","0.0","0.0",,"54","32",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-22","0.00","0.0","0.0",,"38","25",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-23","0.00","0.0","0.0",,"44","28",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-24","0.00","0.0","0.0",,"49","29",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-25","0.00","0.0","0.0",,"49","31",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-26","0.00","0.0","0.0",,"40","34",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-27","0.84","0.0","0.0",,"60","36",,,"    1",,"    1",,,,,,,,"    1",,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-28","0.00","0.0","0.0",,"41","33",,,"    1",,,,,,,,,,"    1",,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-29","0.00","0.0","0.0",,"34","25",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-11-30","0.00","0.0","0.0",,"34","23",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-01","0.00","0.0","0.0",,"53","31",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-02","0.31","0.0","0.0",,"57","37",,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-03","0.07","0.0","0.0",,"53","44",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-04","0.00","0.0","0.0",,"57","46",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-05","0.13","0.0","0.0",,"53","39",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-06","1.09","0.8","1.0",,"39","33",,,"    1",,,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-07","0.30","0.6","0.0",,"36","31",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-08","0.07","0.0","0.0",,"37","30",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-09","0.09","0.0","0.0",,"34","29",,,"    1",,,,,,,,,,,,,
